compound_number,feature_number,TIC,rel_abundance,mz,rt
115,5445_0,145909.300000,0.178243,1176.581459,5.576684
115,5226_0,118453.300000,0.144702,1131.071555,5.576684
115,5450_1,62516.040000,0.076370,1177.592151,5.576684
115,5229_0,25256.620000,0.030853,1132.082248,5.576684
115,5230_2,19146.430000,0.023389,1132.599569,6.079349
115,515_0,8863.450000,0.010828,223.043355,5.576684
115,5457_0,7071.040000,0.008638,1178.588474,5.576684
116,1646_1,943542.350000,0.524689,456.067858,4.269755
116,1649_0,270137.300000,0.150219,456.566019,4.269755
116,4017_0,181452.800000,0.100903,913.145170,4.822686
116,973_2,90784.300000,0.050484,319.044775,4.219488
116,1272_0,83091.330000,0.046206,380.059948,4.269755
116,244_2,66617.490000,0.037045,169.012020,4.621620
116,4023_0,42111.740000,0.023418,914.151073,4.772420
116,1651_2,42005.550000,0.023359,457.078550,4.420554
116,105_1,40537.730000,0.022542,133.015080,4.068689
116,170_1,13502.740000,0.007509,152.984640,4.973486
116,1481_1,7350.030000,0.004087,423.069465,4.621620
116,3677_0,6063.190000,0.003372,867.477196,4.018422
116,3669_0,5406.220000,0.003006,866.979035,4.269755
116,4098_0,2900.660000,0.001613,925.532141,4.420554
116,57_1,2785.360000,0.001549,116.072808,4.621620
117,5897_0,653214.600000,0.478423,1418.711774,4.068689
117,5898_0,443207.200000,0.324611,1419.708097,4.018422
117,5900_0,76300.870000,0.055884,1420.718789,4.068689
117,303_2,61248.750000,0.044859,181.068480,4.068689
117,2948_0,46279.790000,0.033896,731.843217,4.068689
117,2867_0,30929.530000,0.022653,708.841580,4.068689
117,2949_0,29644.960000,0.021712,732.341378,4.068689
117,2871_0,24522.900000,0.017961,709.344531,4.068689
118,3087_0,4847835.800000,0.636840,767.107285,2.058029
118,3090_0,1373625.710000,0.180448,768.113188,2.259095
118,4054_0,351695.760000,0.046201,919.118315,2.761760
118,2465_1,328471.900000,0.043150,615.096255,2.912559
118,1656_0,232050.000000,0.030483,459.052035,2.761760
118,3697_0,158071.120000,0.020765,870.212293,2.259095
118,1293_0,108213.200000,0.014216,383.048915,2.812026
118,4058_0,80187.920000,0.010534,920.119428,2.761760
118,965_0,74648.740000,0.009806,317.037760,3.767090
118,1612_0,57523.350000,0.007557,449.074440,1.505097
119,142_2,158554351.870000,0.765179,144.065638,5.928550
119,145_2,43045243.840000,0.207735,145.061960,5.978816
119,27_2,3047282.860000,0.014706,103.048765,5.878283
119,323_1,570647.950000,0.002754,185.092090,5.928550
119,1045_1,565444.900000,0.002729,332.073608,5.174552
119,148_0,305342.910000,0.001474,146.063073,5.878283
119,4650_0,218660.860000,0.001055,1019.521756,5.978816
119,207_1,134270.600000,0.000648,160.059488,6.732814
119,41_2,125249.820000,0.000604,111.009765,5.828017
119,4651_1,112663.000000,0.000544,1020.518079,5.978816
119,639_1,68946.020000,0.000333,249.086650,5.727483
119,833_0,66067.040000,0.000319,292.091378,5.828017
119,2546_3,52698.900000,0.000254,632.416939,5.626950
119,1128_1,35468.930000,0.000171,346.065233,5.828017
119,150_2,34734.610000,0.000168,147.030655,6.330682
119,4654_0,34065.100000,0.000164,1021.519191,5.978816
119,5640_0,30993.090000,0.000150,1233.668822,5.928550
119,5412_0,24320.130000,0.000117,1171.527996,5.878283
119,1201_1,23230.170000,0.000112,364.075678,5.828017
119,2559_3,21471.800000,0.000104,633.422841,5.928550
119,82_0,21057.400000,0.000102,126.055193,6.129616
119,5408_0,18198.490000,0.000088,1171.029835,5.878283
119,5306_0,16832.590000,0.000081,1149.019730,5.878283
119,5415_0,16115.520000,0.000078,1172.030948,5.878283
119,5606_0,11607.530000,0.000056,1221.061510,5.878283
119,5604_0,8581.030000,0.000041,1220.568139,5.878283
119,86_3,8486.660000,0.000041,127.051515,6.481481
119,36_1,7337.890000,0.000035,108.044748,5.878283
119,1098_0,6793.210000,0.000033,340.048978,5.928550
119,918_0,6052.800000,0.000029,309.119870,5.878283
119,929_1,4944.170000,0.000024,312.080098,5.928550
119,92_2,4588.750000,0.000022,129.053740,5.978816
119,62_0,4471.820000,0.000022,118.051083,5.928550
119,690_1,1687.630000,0.000008,259.116935,5.928550
119,587_0,1537.940000,0.000007,239.985627,5.928550
119,96_2,1436.580000,0.000007,130.088383,5.878283
119,829_0,1168.400000,0.000006,291.128585,5.878283
120,2572_0,1695933.820000,0.697165,635.089765,3.566024
120,2579_0,295555.000000,0.121497,636.090878,3.616290
120,1687_2,199838.000000,0.082150,465.068290,4.420554
120,244_2,170907.790000,0.070257,169.012020,4.621620
120,2583_1,31460.010000,0.012933,637.101570,5.275085
120,3395_0,24585.210000,0.010107,827.111765,4.470821
120,88_1,14333.780000,0.005892,128.033468,4.068689
121,2738_2,790437.100000,0.512876,669.074900,5.828017
121,2742_2,245314.800000,0.159173,670.076013,5.677217
121,2504_2,84019.040000,0.054516,625.083430,5.023752
121,2416_2,74081.430000,0.048068,607.072985,5.677217
121,291_3,72190.500000,0.046841,178.999195,5.828017
121,2746_1,62874.850000,0.040796,671.077125,5.677217
121,2313_3,33253.900000,0.021577,589.062540,5.828017
121,2166_2,26725.300000,0.017341,563.081515,5.828017
121,2658_1,24534.130000,0.015919,651.059665,5.626950
121,2512_2,22138.940000,0.014365,626.084543,5.677217
121,2422_2,20006.110000,0.012981,608.074098,5.677217
121,2267_3,16683.160000,0.010825,581.091960,5.677217
121,1382_2,15668.580000,0.010167,401.088100,5.526417
121,1314_0,14207.430000,0.009219,387.072525,5.828017
121,2825_1,14163.950000,0.009190,691.051475,5.677217
121,2752_1,8104.080000,0.005258,672.078238,5.828017
121,95_2,7838.100000,0.005086,130.050063,5.224818
121,5124_0,6824.440000,0.004428,1111.528306,5.828017
121,230_3,2118.280000,0.001374,165.041100,6.129616
122,3203_0,5295765.660000,0.710463,794.472624,4.370288
122,3212_0,1856182.200000,0.249019,795.473736,4.370288
122,3219_0,210492.820000,0.028239,796.474849,4.320021
122,3207_0,52201.280000,0.007003,794.965995,4.420554
122,5504_0,39325.850000,0.005276,1192.709429,3.917889
123,5230_2,31030117.770000,0.533296,1132.599569,6.079349
123,5235_0,17050222.750000,0.293032,1133.600682,6.079349
123,5242_1,4634723.610000,0.079654,1134.601794,6.079349
123,5009_1,2725370.730000,0.046839,1086.591504,6.079349
123,5017_1,1359599.350000,0.023367,1087.587826,6.029083
123,5251_0,506136.790000,0.008699,1135.607697,5.978816
123,573_0,310646.700000,0.005339,236.076978,6.531748
123,5026_1,142722.700000,0.002453,1088.588939,5.978816
123,5027_0,68175.670000,0.001172,1088.598519,5.978816
123,2180_0,61934.900000,0.001064,565.792662,5.727483
123,5419_0,61410.750000,0.001055,1172.591379,6.481481
123,56_2,55680.320000,0.000957,116.034488,6.531748
123,2798_0,41322.870000,0.000710,684.101168,6.431215
123,2083_0,32869.320000,0.000565,542.786234,5.576684
123,2185_0,28690.480000,0.000493,566.290823,5.828017
123,5426_0,27907.610000,0.000480,1173.602072,6.481481
123,2425_1,18359.800000,0.000316,608.596209,6.481481
123,2088_1,16423.310000,0.000282,543.279606,6.481481
123,2187_1,8628.460000,0.000148,566.788984,6.582014
123,2092_1,4549.970000,0.000078,543.792137,6.431215
124,2116_0,532535.340000,0.455801,550.268233,5.978816
124,2117_1,256860.610000,0.219849,550.771184,5.978816
124,5076_0,111012.240000,0.095016,1101.550711,5.878283
124,2234_1,85994.740000,0.073604,576.124718,5.777750
124,2122_1,62222.470000,0.053257,551.274136,5.928550
124,5081_1,46951.390000,0.040186,1102.561404,5.777750
124,230_3,41157.410000,0.035227,165.041100,6.129616
124,2219_0,18552.410000,0.015879,573.269871,5.978816
124,2222_0,4821.200000,0.004127,573.772822,5.828017
124,1260_0,4797.240000,0.004106,377.085350,6.179882
124,1360_0,3445.000000,0.002949,396.211868,5.878283
125,1109_1,249057.500000,0.130682,342.113473,6.129616
125,926_4,241252.100000,0.126586,311.169995,6.230149
125,1009_4,220177.100000,0.115528,325.185570,6.230149
125,1096_4,119275.740000,0.062585,339.201146,6.230149
125,293_5,118113.000000,0.061975,179.056675,6.079349
125,46_4,104794.040000,0.054986,113.026360,6.330682
125,22_1,92043.360000,0.048296,101.022590,6.179882
125,1260_0,80642.880000,0.042314,377.085350,6.179882
125,1734_2,75727.650000,0.039735,473.283161,6.280415
125,856_2,65505.080000,0.034371,297.149630,6.230149
125,0_3,53089.410000,0.027856,85.028740,6.230149
125,1111_3,49806.340000,0.026134,343.114585,6.179882
125,139_1,45333.590000,0.023787,143.035785,6.179882
125,211_2,34607.960000,0.018159,161.046230,6.179882
125,716_4,32215.560000,0.016904,265.147560,6.179882
125,295_3,29833.960000,0.015654,180.033838,6.179882
125,2331_0,28439.300000,0.014922,592.166468,6.179882
125,238_0,26683.530000,0.014001,167.953427,6.179882
125,932_3,23457.970000,0.012309,312.171108,6.230149
125,145_2,20469.830000,0.010741,145.061960,5.978816
125,1268_1,18641.800000,0.009781,379.082785,6.179882
125,88_2,15198.380000,0.007975,128.033468,6.431215
125,1014_3,14633.380000,0.007678,326.186683,6.230149
125,391_3,13576.100000,0.007123,199.007075,6.230149
125,839_4,12682.450000,0.006655,293.178710,6.330682
125,100_1,11740.440000,0.006160,131.046385,6.682547
125,321_2,10703.640000,0.005616,185.025030,6.179882
125,1099_1,10701.730000,0.005615,340.202258,6.230149
125,56_2,10660.930000,0.005594,116.034488,6.531748
125,5_1,9103.760000,0.004777,89.023610,6.230149
125,264_1,8999.870000,0.004722,173.093110,6.129616
125,1724_0,8585.030000,0.004505,472.123978,6.179882
125,1516_0,6314.880000,0.003313,430.134733,6.129616
125,920_0,5039.450000,0.002644,310.092243,6.179882
125,45_2,4909.770000,0.002576,112.983250,6.179882
125,1742_1,4552.930000,0.002389,474.284273,6.179882
125,2339_1,4453.890000,0.002337,593.153210,5.275085
125,1022_1,4365.950000,0.002291,327.168635,6.179882
125,468_2,3461.670000,0.001816,215.034455,6.179882
125,306_0,2866.070000,0.001504,182.055223,6.179882
125,592_3,2755.880000,0.001446,241.068170,6.179882
125,748_0,2254.100000,0.001183,273.980342,6.179882
125,2824_1,1965.340000,0.001031,690.419194,6.129616
125,296_1,1666.700000,0.000875,180.067368,4.923219
125,2950_0,1631.740000,0.000856,732.465919,6.129616
125,1395_0,1462.680000,0.000767,404.105808,6.179882
125,40_1,1302.660000,0.000684,110.976235,6.380948
125,1172_1,1072.950000,0.000563,355.194995,6.179882
126,1142_0,8629291.000000,0.689870,349.140420,4.018422
126,407_1,2309607.700000,0.184642,201.085940,4.018422
126,1146_0,1231928.900000,0.098487,350.141533,4.018422
126,489_1,230414.900000,0.018421,218.066533,3.415224
126,151_1,107341.340000,0.008581,147.045025,3.968156
127,4407_0,170307.180000,0.308538,974.921955,6.230149
127,4408_0,105586.960000,0.191287,975.420116,6.230149
127,4411_0,86588.480000,0.156868,975.923067,6.280415
127,4262_0,64220.200000,0.116345,951.915527,6.029083
127,4266_0,63928.400000,0.115816,952.413689,6.029083
127,4270_0,32046.750000,0.058058,952.916640,6.230149
127,4412_0,14855.720000,0.026913,976.421229,6.230149
127,4274_0,10074.050000,0.018251,953.424381,6.230149
127,4538_0,4373.990000,0.007924,998.924705,6.380948
128,145_2,1555591.090000,0.612689,145.061960,5.978816
128,781_0,337683.160000,0.133001,281.088720,6.481481
128,86_3,153523.230000,0.060467,127.051515,6.481481
128,616_1,72019.160000,0.028366,245.043880,6.531748
128,67_0,68274.360000,0.026891,120.010198,6.481481
128,353_0,67705.700000,0.026667,192.032818,6.531748
128,207_1,37213.920000,0.014657,160.059488,6.732814
128,5785_0,33437.120000,0.013170,1306.649444,6.531748
128,345_2,33331.740000,0.013128,191.017335,6.330682
128,4917_0,20509.800000,0.008078,1067.469776,7.084679
128,4920_0,18348.650000,0.007227,1067.967937,7.084679
128,1168_0,16142.920000,0.006358,355.065665,6.330682
128,5790_0,14347.050000,0.005651,1307.660137,6.531748
128,319_0,13046.210000,0.005138,184.977130,6.531748
128,447_1,12169.090000,0.004793,209.027780,6.330682
128,4799_0,11440.970000,0.004506,1044.961510,6.531748
128,4923_0,9237.990000,0.003638,1068.461309,6.732814
128,2743_1,8927.230000,0.003516,670.143073,6.531748
128,5645_0,8753.480000,0.003448,1237.558311,6.481481
128,5567_0,8060.990000,0.003175,1214.048933,6.582014
128,5568_0,7302.630000,0.002876,1214.551884,6.582014
128,5646_0,7095.500000,0.002795,1238.051683,6.481481
128,150_2,6829.130000,0.002690,147.030655,6.330682
128,4962_0,6475.350000,0.002550,1076.489369,6.481481
128,4244_0,2800.920000,0.001103,948.682269,6.531748
128,375_1,2773.470000,0.001092,195.050525,6.833347
128,5247_0,2487.790000,0.000980,1135.502316,6.531748
128,2744_0,1965.730000,0.000774,670.631654,6.531748
128,5575_0,1462.510000,0.000576,1215.581736,6.481481
129,3898_1,101051.500000,0.313268,897.903352,5.526417
129,3903_0,91079.900000,0.282356,898.406304,5.576684
129,3905_1,36833.370000,0.114187,898.904465,5.526417
129,4061_0,32388.030000,0.100406,920.909780,5.576684
129,4063_0,31004.550000,0.096117,921.407941,5.576684
129,4065_0,13514.650000,0.041897,921.915682,6.280415
129,3909_0,10417.290000,0.032294,899.407416,5.576684
129,3839_1,6282.370000,0.019476,888.902920,5.576684
130,812_0,13912042.200000,0.780591,288.086928,3.465491
130,817_1,1622778.000000,0.091052,289.088040,3.968156
130,988_0,1398617.000000,0.078475,321.023050,2.460161
130,1728_0,546312.600000,0.030653,473.034080,2.962826
130,823_1,152830.600000,0.008575,290.093943,2.711493
130,164_1,144990.600000,0.008135,151.001575,2.862293
130,72_0,44875.700000,0.002518,123.008745,2.812026
131,4739_0,68173.570000,0.232819,1034.437854,6.230149
131,4736_0,56010.600000,0.191281,1033.939692,6.230149
131,4852_1,51281.190000,0.175130,1057.449071,6.230149
131,4742_0,32905.670000,0.112376,1034.940805,6.230149
131,4849_0,26415.030000,0.090210,1056.950910,6.230149
131,4848_0,19543.410000,0.066743,1056.941330,6.230149
131,4855_0,16353.290000,0.055848,1057.952022,6.230149
131,230_3,7800.110000,0.026638,165.041100,6.129616
131,4858_0,5619.460000,0.019191,1058.459764,6.230149
131,4857_0,3723.150000,0.012715,1058.450184,6.230149
131,4745_0,3711.810000,0.012676,1035.448546,6.230149
131,4610_0,1280.400000,0.004373,1011.431426,6.230149
132,5974_0,997002.040000,0.450092,1468.709919,7.738144
132,5976_0,530736.820000,0.239599,1469.711032,7.637611
132,5978_0,156352.450000,0.070585,1470.721724,7.788410
132,5903_0,127783.870000,0.057687,1422.701854,7.788410
132,5975_0,126296.200000,0.057016,1468.729079,7.788410
132,5977_0,83700.680000,0.037786,1469.730192,7.788410
132,5905_0,67275.600000,0.030371,1423.698177,7.788410
132,2955_0,64762.020000,0.029237,733.840652,7.788410
132,5904_0,19636.040000,0.008865,1422.721014,7.788410
132,5979_0,17379.810000,0.007846,1471.718047,7.738144
132,5906_0,12257.320000,0.005534,1424.718449,7.788410
132,2957_0,11925.290000,0.005384,734.338813,7.788410
133,3388_1,2386114.000000,0.459294,825.483161,3.566024
133,3694_1,1037857.600000,0.199773,869.489001,4.118955
133,3393_1,969456.000000,0.186607,826.503434,4.370288
133,3702_0,393170.200000,0.075680,870.490114,4.118955
133,3710_1,220279.310000,0.042401,871.505596,4.370288
133,3397_2,145946.800000,0.028093,827.490176,3.566024
133,3723_0,42352.380000,0.008152,872.511499,4.370288
134,82_0,68907.300000,0.224510,126.055193,6.129616
134,0_3,56397.200000,0.183750,85.028740,6.230149
134,145_2,43780.990000,0.142645,145.061960,5.978816
134,126_1,25305.890000,0.082450,140.032448,6.632281
134,4900_0,18666.070000,0.060817,1065.189730,6.531748
134,60_0,18076.100000,0.058894,117.035600,6.531748
134,4941_0,16360.300000,0.053304,1072.571139,6.431215
134,578_1,14663.780000,0.047777,237.078090,6.531748
134,16_1,13945.370000,0.045436,98.024043,6.984146
134,17_0,13141.130000,0.042816,98.062363,6.481481
134,1775_1,7830.900000,0.025514,481.148360,6.531748
134,1852_0,5712.440000,0.018612,496.145888,6.481481
134,781_0,4135.970000,0.013476,281.088720,6.481481
135,157_0,1281358.770000,0.573449,149.008930,5.375618
135,844_1,197329.690000,0.088311,295.046815,4.923219
135,221_1,160725.730000,0.071930,163.038875,4.923219
135,3549_0,115372.780000,0.051633,849.418851,4.621620
135,3550_0,102527.240000,0.045884,849.917012,4.772420
135,1955_0,72627.690000,0.032503,513.102530,4.722153
135,3739_0,72389.650000,0.032397,874.901715,4.973486
135,3552_0,34589.420000,0.015480,850.424754,4.772420
135,3747_0,29607.040000,0.013250,875.907617,4.872953
135,1960_0,25881.650000,0.011583,513.595901,4.772420
135,4392_0,22835.130000,0.010219,972.464679,4.822686
135,3479_0,17702.660000,0.007923,837.894082,4.923219
135,3898_0,16980.700000,0.007599,897.903352,4.822686
135,205_0,14000.470000,0.006266,160.006798,4.822686
135,3482_0,12638.890000,0.005656,838.397033,4.822686
135,263_2,12520.820000,0.005603,173.045210,4.722153
135,4685_0,12458.200000,0.005575,1027.219306,4.772420
135,3653_1,9011.470000,0.004033,865.197150,4.420554
135,3556_0,8613.500000,0.003855,850.922915,4.772420
135,988_1,4826.160000,0.002160,321.023050,4.872953
135,4017_0,3949.450000,0.001768,913.145170,4.822686
135,3322_0,3268.920000,0.001463,814.892445,4.772420
135,322_1,3260.060000,0.001459,185.053770,5.325351
136,1574_0,16801884.210000,0.751558,441.079910,1.153232
136,2336_0,1992216.000000,0.089113,593.090940,1.404564
136,1584_0,1908035.360000,0.085347,442.085813,1.153232
136,847_0,615878.100000,0.027549,296.043138,1.605630
136,3793_0,274405.130000,0.012274,883.174065,1.153232
136,816_0,232362.740000,0.010394,289.073670,1.203498
136,1696_0,174034.590000,0.007785,467.118415,1.153232
136,1587_0,112238.520000,0.005020,443.086925,1.153232
136,1651_0,108836.680000,0.004868,457.078550,1.505097
136,3801_0,34167.620000,0.001528,884.175178,1.153232
136,1599_0,27281.700000,0.001220,447.091375,1.203498
136,1699_0,16676.100000,0.000746,468.124318,1.153232
136,100_0,16391.530000,0.000733,131.046385,1.153232
136,1530_0,16334.710000,0.000731,433.075800,1.304031
136,244_0,9769.710000,0.000437,169.012020,1.505097
136,1031_0,6964.840000,0.000312,329.089430,1.404564
136,607_0,4882.370000,0.000218,243.060815,1.655897
136,3740_0,2090.010000,0.000093,875.169955,1.153232
136,1537_0,1631.350000,0.000073,434.081703,1.304031
137,3230_0,1175402.120000,0.469838,798.457914,2.711493
137,196_0,430556.100000,0.172104,158.042893,2.812026
137,3235_0,356006.610000,0.142305,799.459026,2.761760
137,3242_0,282110.200000,0.112767,800.455349,2.761760
137,244_1,114900.350000,0.045929,169.012020,2.761760
137,1754_1,82854.980000,0.033119,477.100800,2.761760
137,3250_0,51453.970000,0.020567,801.461251,2.761760
137,1758_1,5558.850000,0.002222,478.106703,2.761760
137,1105_0,2875.490000,0.001149,341.145890,2.761760
138,1651_0,134470900.610000,0.716714,457.078550,1.505097
138,244_0,23298260.370000,0.124177,169.012020,1.505097
138,1655_0,16348024.220000,0.087133,458.079663,1.505097
138,4029_0,5816410.780000,0.031001,915.161765,1.454831
138,1546_0,1969373.700000,0.010497,435.130715,1.454831
138,4035_0,1337616.070000,0.007129,916.167668,1.454831
138,952_0,414382.680000,0.002209,315.073855,1.706163
138,277_0,412131.700000,0.002197,175.095335,1.354298
138,1657_0,346170.940000,0.001845,459.085565,1.505097
138,1139_0,325749.300000,0.001736,349.058990,1.605630
138,1551_0,289291.670000,0.001542,436.131828,1.655897
138,2156_0,273201.720000,0.001456,561.088870,1.555364
138,1674_0,265127.100000,0.001413,463.085225,1.756430
138,108_0,239132.200000,0.001275,134.044933,1.555364
138,2336_0,201492.570000,0.001074,593.090940,1.404564
